Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
2.00,10.2,0.344,68.3,5.13
2.00,10.3,0.344,68.4,5.13
2.00,10.3,0.344,68.5,5.14
1.83,10.3,0.315,68.6,5.15
1.83,10.3,0.315,68.7,5.15
2.00,10.3,0.344,68.8,5.16
1.83,10.3,0.315,68.9,5.17
1.83,10.3,0.315,68.9,5.18
1.83,10.4,0.315,69.0,5.18
2.00,10.4,0.344,69.1,5.19
1.83,10.4,0.315,69.2,5.20
2.00,10.4,0.344,69.3,5.21
2.00,10.4,0.344,69.4,5.21
1.83,10.4,0.315,69.5,5.22
2.00,10.4,0.344,69.6,5.23
1.83,10.5,0.315,69.7,5.24
2.00,10.5,0.344,69.8,5.24
1.83,10.5,0.315,69.9,5.25
2.00,10.5,0.344,70.0,5.26
2.00,10.5,0.344,70.1,5.27
2.00,10.5,0.344,70.2,5.27
2.00,10.6,0.344,70.3,5.28
2.00,10.6,0.344,70.4,5.29
1.83,10.6,0.315,70.5,5.30
2.00,10.6,0.344,70.6,5.30
2.00,10.6,0.344,70.7,5.31
2.00,10.6,0.344,70.8,5.32
2.00,10.6,0.344,70.9,5.33
2.00,10.7,0.344,71.0,5.33
2.00,10.7,0.344,71.1,5.34
2.00,10.7,0.344,71.2,5.35
1.96,10.7,0.336,71.3,5.36
2.00,10.7,0.344,71.4,5.36
2.00,10.7,0.344,71.5,5.37
2.00,10.7,0.344,71.6,5.38
2.00,10.8,0.344,71.7,5.39
2.00,10.8,0.344,71.8,5.39
2.00,10.8,0.344,71.9,5.40
2.00,10.8,0.344,72.0,5.41
2.00,10.8,0.344,72.1,5.42
2.00,10.8,0.344,72.2,5.42
2.00,10.8,0.344,72.3,5.43
2.00,10.9,0.344,72.4,5.44
2.00,10.9,0.344,72.5,5.44
2.00,10.9,0.344,72.6,5.45
2.00,10.9,0.344,72.7,5.46
2.00,10.9,0.344,72.8,5.47
2.00,10.9,0.344,72.9,5.47
2.00,11.0,0.344,73.0,5.48
2.00,11.0,0.344,73.1,5.49
2.00,11.0,0.344,73.2,5.50
2.00,11.0,0.344,73.3,5.50
2.00,11.0,0.344,73.4,5.51
2.00,11.0,0.344,73.5,5.52
2.00,11.0,0.344,73.6,5.53
2.00,11.1,0.344,73.7,5.53
2.00,11.1,0.344,73.8,5.54
2.00,11.1,0.344,73.9,5.55
2.00,11.1,0.344,74.0,5.56
2.00,11.1,0.344,74.1,5.56
2.00,11.1,0.344,74.2,5.57
2.00,11.1,0.344,74.3,5.58
2.00,11.2,0.344,74.4,5.59
2.00,11.2,0.344,74.5,5.59
2.00,11.2,0.344,74.6,5.60
2.00,11.2,0.344,74.7,5.61
2.00,11.2,0.344,74.8,5.62
2.00,11.2,0.344,74.9,5.62
2.00,11.2,0.344,75.0,5.63
2.00,11.3,0.344,75.1,5.64
2.00,11.3,0.344,75.2,5.65
2.00,11.3,0.344,75.3,5.65
2.00,11.3,0.344,75.4,5.66
2.00,11.3,0.344,75.5,5.67
2.00,11.3,0.344,75.6,5.68
2.00,11.4,0.344,75.7,5.68
2.00,11.4,0.344,75.8,5.69
2.02,11.4,0.348,75.9,5.70
2.17,11.4,0.372,76.0,5.71
2.17,11.4,0.372,76.1,5.71
2.17,11.4,0.372,76.2,5.72
2.17,11.4,0.372,76.3,5.73
2.17,11.5,0.372,76.4,5.73
2.00,11.5,0.344,76.5,5.74
2.17,11.5,0.372,76.6,5.75
2.17,11.5,0.372,76.7,5.76
2.17,11.5,0.372,76.8,5.76
2.17,11.5,0.372,76.9,5.77
2.17,11.5,0.372,77.0,5.78
2.17,11.6,0.372,77.1,5.79
2.17,11.6,0.372,77.2,5.79
2.17,11.6,0.372,77.3,5.80
2.17,11.6,0.372,77.4,5.81
2.17,11.6,0.372,77.5,5.82
2.17,11.6,0.372,77.6,5.82
2.17,11.7,0.372,77.7,5.83
2.17,11.7,0.372,77.8,5.84
2.17,11.7,0.372,77.9,5.85
2.17,11.7,0.372,78.0,5.85
2.17,11.7,0.372,78.1,5.86
2.17,11.7,0.372,78.2,5.87
2.17,11.7,0.372,78.3,5.88
2.17,11.8,0.372,78.4,5.88
2.17,11.8,0.372,78.5,5.89
2.17,11.8,0.372,78.6,5.90
2.17,11.8,0.372,78.7,5.91
2.17,11.8,0.372,78.8,5.91
2.17,11.8,0.372,78.9,5.92
2.17,11.8,0.372,79.0,5.93
2.17,11.9,0.372,79.1,5.94
2.17,11.9,0.372,79.2,5.94
2.17,11.9,0.372,79.3,5.95
2.17,11.9,0.372,79.4,5.96
2.17,11.9,0.372,79.5,5.97
2.17,11.9,0.372,79.6,5.97
2.17,11.9,0.372,79.7,5.98
2.17,12.0,0.372,79.8,5.99
2.17,12.0,0.372,79.9,6.00
2.17,12.0,0.372,80.0,6.00
2.17,12.0,0.372,80.1,6.01
2.17,12.0,0.372,80.2,6.02
2.17,12.0,0.372,80.3,6.02
2.17,12.1,0.372,80.3,6.03
2.17,12.1,0.372,80.5,6.04
2.17,12.1,0.372,80.5,6.05
2.17,12.1,0.372,80.6,6.05
2.17,12.1,0.372,80.7,6.06
2.17,12.1,0.372,80.8,6.07
2.17,12.1,0.372,80.9,6.08
2.17,12.2,0.372,81.0,6.08
2.24,12.2,0.385,81.1,6.09
2.17,12.2,0.372,81.2,6.10
2.17,12.2,0.372,81.3,6.11
2.17,12.2,0.372,81.4,6.11
2.17,12.2,0.372,81.5,6.12
2.17,12.2,0.372,81.6,6.13
2.17,12.3,0.372,81.7,6.14
2.17,12.3,0.372,81.8,6.14
2.25,12.3,0.387,81.9,6.15
2.17,12.3,0.372,82.0,6.16
2.17,12.3,0.372,82.1,6.17
2.17,12.3,0.372,82.2,6.17
2.17,12.3,0.372,82.3,6.18
2.17,12.4,0.372,82.4,6.19
2.33,12.4,0.401,82.5,6.20
2.33,12.4,0.401,82.6,6.20
2.33,12.4,0.401,82.7,6.21
2.33,12.4,0.401,82.8,6.22
2.17,12.4,0.372,82.9,6.23
2.33,12.5,0.401,83.0,6.23
2.33,12.5,0.401,83.1,6.24
2.33,12.5,0.401,83.2,6.25
2.33,12.5,0.401,83.3,6.26
2.33,12.5,0.401,83.4,6.26
2.17,12.5,0.372,83.5,6.27
2.33,12.5,0.401,83.6,6.28
2.33,12.6,0.401,83.7,6.29
2.33,12.6,0.401,83.8,6.29
2.33,12.6,0.401,83.9,6.30
2.33,12.6,0.401,84.0,6.31
2.33,12.6,0.401,84.1,6.31
2.33,12.6,0.401,84.2,6.32
2.33,12.6,0.401,84.3,6.33
2.33,12.7,0.401,84.4,6.34
2.33,12.7,0.401,84.5,6.34
2.33,12.7,0.401,84.6,6.35
2.33,12.7,0.401,84.7,6.36
2.33,12.7,0.401,84.8,6.37
2.33,12.7,0.401,84.9,6.37
2.33,12.8,0.401,85.0,6.38
2.33,12.8,0.401,85.1,6.39
2.33,12.8,0.401,85.2,6.40
2.33,12.8,0.401,85.3,6.40
2.33,12.8,0.401,85.4,6.41
2.33,12.8,0.401,85.5,6.42
2.33,12.8,0.401,85.6,6.43
2.33,12.9,0.401,85.7,6.43
2.33,12.9,0.401,85.8,6.44
2.33,12.9,0.401,85.9,6.45
2.33,12.9,0.401,86.0,6.46
2.33,12.9,0.401,86.1,6.46
2.33,12.9,0.401,86.2,6.47
2.33,12.9,0.401,86.3,6.48
2.33,13.0,0.401,86.4,6.49
2.33,13.0,0.401,86.5,6.49
2.33,13.0,0.401,86.6,6.50
2.33,13.0,0.401,86.7,6.51
2.33,13.0,0.401,86.8,6.52
2.33,13.0,0.401,86.9,6.52
2.33,13.0,0.401,87.0,6.53
2.50,13.1,0.430,87.1,6.54
2.50,13.1,0.430,87.2,6.55
2.50,13.1,0.430,87.3,6.55
2.33,13.1,0.401,87.4,6.56
2.33,13.1,0.401,87.5,6.57
2.33,13.1,0.401,87.6,6.57
2.35,13.2,0.403,87.7,6.58
2.33,13.2,0.401,87.8,6.59
2.33,13.2,0.401,87.9,6.60
2.50,13.2,0.430,88.0,6.60
2.50,13.2,0.430,88.1,6.61
2.50,13.2,0.430,88.2,6.62
2.50,13.2,0.430,88.3,6.63
2.33,13.3,0.401,88.4,6.63
2.50,13.3,0.430,88.5,6.64
2.50,13.3,0.430,88.6,6.65
2.50,13.3,0.430,88.7,6.66
2.50,13.3,0.430,88.8,6.66
2.50,13.3,0.430,88.9,6.67
2.50,13.3,0.430,89.0,6.68
2.50,13.4,0.430,89.1,6.69
2.50,13.4,0.430,89.2,6.69
2.50,13.4,0.430,89.3,6.70
2.50,13.4,0.430,89.4,6.71
2.50,13.4,0.430,89.5,6.72
2.50,13.4,0.430,89.6,6.72
2.50,13.5,0.430,89.7,6.73
2.50,13.5,0.430,89.8,6.74
2.50,13.5,0.430,89.9,6.75
2.50,13.5,0.430,90.0,6.75
2.50,13.5,0.430,90.1,6.76
2.50,13.5,0.430,90.2,6.77
2.50,13.5,0.430,90.3,6.78
2.50,13.6,0.430,90.4,6.78
2.50,13.6,0.430,90.5,6.79
2.50,13.6,0.430,90.6,6.80
2.50,13.6,0.430,90.7,6.81
2.50,13.6,0.430,90.8,6.81
2.50,13.6,0.430,90.9,6.82
2.50,13.6,0.430,91.0,6.83
2.50,13.7,0.430,91.1,6.84
2.50,13.7,0.430,91.2,6.84
2.50,13.7,0.430,91.3,6.85
2.50,13.7,0.430,91.4,6.86
2.50,13.7,0.430,91.5,6.86
2.50,13.7,0.430,91.6,6.87
2.50,13.7,0.430,91.7,6.88
2.50,13.8,0.430,91.8,6.89
2.50,13.8,0.430,91.8,6.89
2.55,13.8,0.438,91.9,6.90
2.50,13.8,0.430,92.0,6.91
2.52,13.8,0.432,92.1,6.92
2.50,13.8,0.430,92.2,6.92
2.50,13.9,0.430,92.3,6.93
2.50,13.9,0.430,92.4,6.94
2.55,13.9,0.438,92.5,6.95
2.67,13.9,0.458,92.6,6.95
2.67,13.9,0.458,92.7,6.96
2.50,13.9,0.430,92.8,6.97
2.67,13.9,0.458,92.9,6.98
2.50,14.0,0.430,93.0,6.98
2.67,14.0,0.458,93.1,6.99
2.67,14.0,0.458,93.2,7.00
2.67,14.0,0.458,93.3,7.01
2.67,14.0,0.458,93.4,7.01
2.67,14.0,0.458,93.5,7.02
2.67,14.0,0.458,93.6,7.03
2.67,14.1,0.458,93.7,7.04
2.67,14.1,0.458,93.8,7.04
2.50,14.1,0.430,93.9,7.05
2.67,14.1,0.458,94.0,7.06
2.50,14.1,0.430,94.1,7.07
2.67,14.1,0.458,94.2,7.07
2.67,14.1,0.458,94.3,7.08
2.67,14.2,0.458,94.4,7.09
2.67,14.2,0.458,94.5,7.10
2.67,14.2,0.458,94.6,7.10
2.67,14.2,0.458,94.7,7.11
2.67,14.2,0.458,94.8,7.12
2.67,14.2,0.458,94.9,7.13
2.67,14.3,0.458,95.0,7.13
2.67,14.3,0.458,95.1,7.14
2.67,14.3,0.458,95.2,7.15
2.67,14.3,0.458,95.3,7.15
2.67,14.3,0.458,95.4,7.16
2.67,14.3,0.458,95.5,7.17
2.67,14.3,0.458,95.6,7.18
2.67,14.4,0.458,95.7,7.18
2.67,14.4,0.458,95.8,7.19
2.67,14.4,0.458,95.9,7.20
2.67,14.4,0.458,96.0,7.21
2.67,14.4,0.458,96.1,7.21
2.67,14.4,0.458,96.2,7.22
2.67,14.4,0.458,96.3,7.23
2.67,14.5,0.458,96.4,7.24
2.67,14.5,0.458,96.5,7.24
2.67,14.5,0.458,96.6,7.25
2.67,14.5,0.458,96.7,7.26
2.67,14.5,0.458,96.8,7.27
2.67,14.5,0.458,96.9,7.27
2.67,14.6,0.458,97.0,7.28
2.67,14.6,0.458,97.1,7.29
2.67,14.6,0.458,97.2,7.30
2.67,14.6,0.458,97.3,7.30
2.67,14.6,0.458,97.4,7.31
2.68,14.6,0.460,97.5,7.32
2.83,14.6,0.487,97.6,7.33
2.67,14.7,0.458,97.7,7.33
2.67,14.7,0.458,97.8,7.34
2.67,14.7,0.458,97.9,7.35
2.67,14.7,0.458,98.0,7.36
2.67,14.7,0.458,98.1,7.36
2.76,14.7,0.474,98.2,7.37
2.83,14.7,0.487,98.3,7.38
2.67,14.8,0.458,98.4,7.39
2.67,14.8,0.458,98.5,7.39
2.77,14.8,0.477,98.6,7.40
2.67,14.8,0.458,98.7,7.41
2.83,14.8,0.487,98.8,7.42
2.83,14.8,0.487,98.9,7.42
2.83,14.8,0.487,99.0,7.43
2.67,14.9,0.458,99.1,7.44
2.83,14.9,0.487,99.2,7.44
2.83,14.9,0.487,99.3,7.45
2.83,14.9,0.487,99.4,7.46
2.83,14.9,0.487,99.5,7.47
2.67,14.9,0.458,99.6,7.47
2.83,15.0,0.487,99.7,7.48
2.83,15.0,0.487,99.8,7.49
2.83,15.0,0.487,99.9,7.50
2.83,15.0,0.487,100,7.50
2.83,15.0,0.487,100,7.51
2.83,15.0,0.487,100,7.52
2.83,15.0,0.487,100,7.53
2.83,15.1,0.487,100,7.53
2.83,15.1,0.487,100,7.54
2.83,15.1,0.487,101,7.55
2.83,15.1,0.487,101,7.56
2.83,15.1,0.487,101,7.56
2.83,15.1,0.487,101,7.57
2.83,15.1,0.487,101,7.58
2.83,15.2,0.487,101,7.59
2.83,15.2,0.487,101,7.59
2.83,15.2,0.487,101,7.60
2.83,15.2,0.487,101,7.61
2.83,15.2,0.487,101,7.62
2.83,15.2,0.487,102,7.62
2.83,15.2,0.487,102,7.63
2.83,15.3,0.487,102,7.64
2.83,15.3,0.487,102,7.65
2.83,15.3,0.487,102,7.65
2.83,15.3,0.487,102,7.66
2.83,15.3,0.487,102,7.67
2.83,15.3,0.487,102,7.68
2.83,15.4,0.487,102,7.68
2.83,15.4,0.487,102,7.69
2.83,15.4,0.487,103,7.70
2.83,15.4,0.487,103,7.71
2.83,15.4,0.487,103,7.71
3.00,15.4,0.515,103,7.72
2.83,15.4,0.487,103,7.73
2.83,15.5,0.487,103,7.73
3.00,15.5,0.515,103,7.74
2.83,15.5,0.487,103,7.75
2.96,15.5,0.508,103,7.76
2.83,15.5,0.487,103,7.76
2.83,15.5,0.487,104,7.77
2.83,15.5,0.487,104,7.78
2.83,15.6,0.487,104,7.79
2.83,15.6,0.487,104,7.79
3.00,15.6,0.515,104,7.80
2.83,15.6,0.487,104,7.81
3.00,15.6,0.515,104,7.82
3.00,15.6,0.515,104,7.82
3.00,15.7,0.515,104,7.83
3.00,15.7,0.515,104,7.84
3.00,15.7,0.515,105,7.85
3.00,15.7,0.515,105,7.85
3.00,15.7,0.515,105,7.86
3.00,15.7,0.515,105,7.87
3.00,15.7,0.515,105,7.88
3.00,15.8,0.515,105,7.88
3.00,15.8,0.515,105,7.89
3.00,15.8,0.515,105,7.90
3.00,15.8,0.515,105,7.91
3.00,15.8,0.515,105,7.91
3.00,15.8,0.515,106,7.92
3.00,15.8,0.515,106,7.93
3.00,15.9,0.515,106,7.94
3.00,15.9,0.515,106,7.94
3.00,15.9,0.515,106,7.95
3.00,15.9,0.515,106,7.96
3.00,15.9,0.515,106,7.97
3.00,15.9,0.515,106,7.97
3.00,15.9,0.515,106,7.98
3.00,16.0,0.515,106,7.99
3.00,16.0,0.515,107,8.00
3.00,16.0,0.515,107,8.00
3.00,16.0,0.515,107,8.01
3.00,16.0,0.515,107,8.02
3.00,16.0,0.515,107,8.02
3.00,16.1,0.515,107,8.03
3.00,16.1,0.515,107,8.04
3.00,16.1,0.515,107,8.05
3.00,16.1,0.515,107,8.05
3.00,16.1,0.515,107,8.06
3.00,16.1,0.515,108,8.07
3.00,16.1,0.515,108,8.08
3.00,16.2,0.515,108,8.08
3.00,16.2,0.515,108,8.09
3.17,16.2,0.544,108,8.10
3.00,16.2,0.515,108,8.11
3.02,16.2,0.519,108,8.11
3.00,16.2,0.515,108,8.12
3.00,16.2,0.515,108,8.13
3.17,16.3,0.544,108,8.14
3.12,16.3,0.537,109,8.14
3.05,16.3,0.524,109,8.15
3.00,16.3,0.515,109,8.16
3.00,16.3,0.515,109,8.17
3.17,16.3,0.544,109,8.17
3.00,16.4,0.515,109,8.18
3.17,16.4,0.544,109,8.19
3.00,16.4,0.515,109,8.20
3.17,16.4,0.544,109,8.20
3.17,16.4,0.544,109,8.21
3.17,16.4,0.544,109,8.22
3.00,16.4,0.515,110,8.23
3.17,16.5,0.544,110,8.23
3.17,16.5,0.544,110,8.24
3.00,16.5,0.515,110,8.25
3.13,16.5,0.538,110,8.26
3.00,16.5,0.515,110,8.26
3.17,16.5,0.544,110,8.27
3.00,16.5,0.516,110,8.28
3.17,16.6,0.544,110,8.28
3.17,16.6,0.544,110,8.29
3.17,16.6,0.544,111,8.30
3.00,16.6,0.515,111,8.31
3.17,16.6,0.544,111,8.31
3.17,16.6,0.544,111,8.32
3.00,16.6,0.515,111,8.33
3.17,16.7,0.544,111,8.34
3.17,16.7,0.544,111,8.34
3.17,16.7,0.544,111,8.35
3.17,16.7,0.544,111,8.36
3.17,16.7,0.544,111,8.37
3.17,16.7,0.544,112,8.37
3.17,16.8,0.544,112,8.38
3.17,16.8,0.544,112,8.39
3.17,16.8,0.544,112,8.40
3.17,16.8,0.544,112,8.40
3.17,16.8,0.544,112,8.41
3.17,16.8,0.544,112,8.42
3.17,16.8,0.544,112,8.43
3.17,16.9,0.544,112,8.43
3.17,16.9,0.544,112,8.44
3.17,16.9,0.544,113,8.45
3.17,16.9,0.544,113,8.46
3.17,16.9,0.544,113,8.46
3.17,16.9,0.544,113,8.47
3.17,16.9,0.544,113,8.48
3.17,17.0,0.544,113,8.49
3.17,17.0,0.544,113,8.49
3.17,17.0,0.544,113,8.50
3.17,17.0,0.544,113,8.51
3.17,17.0,0.544,113,8.52
3.17,17.0,0.544,114,8.52
3.17,17.0,0.544,114,8.53
3.17,17.1,0.544,114,8.54
3.17,17.1,0.544,114,8.55
3.17,17.1,0.544,114,8.55
3.23,17.1,0.554,114,8.56
3.17,17.1,0.544,114,8.57
3.17,17.1,0.544,114,8.57
3.17,17.2,0.544,114,8.58
3.17,17.2,0.544,114,8.59
3.33,17.2,0.573,115,8.60
3.17,17.2,0.544,115,8.60
3.33,17.2,0.573,115,8.61
3.33,17.2,0.573,115,8.62
3.33,17.2,0.573,115,8.63
3.33,17.3,0.573,115,8.63
3.17,17.3,0.544,115,8.64
3.33,17.3,0.573,115,8.65
3.33,17.3,0.573,115,8.66
3.33,17.3,0.573,115,8.66
3.33,17.3,0.573,116,8.67
3.30,17.3,0.568,116,8.68
3.33,17.4,0.573,116,8.69
3.17,17.4,0.544,116,8.69
3.33,17.4,0.573,116,8.70
3.33,17.4,0.573,116,8.71
3.33,17.4,0.573,116,8.72
3.33,17.4,0.573,116,8.72
3.33,17.5,0.573,116,8.73
3.33,17.5,0.573,116,8.74
3.33,17.5,0.573,117,8.75
3.33,17.5,0.573,117,8.75
3.33,17.5,0.573,117,8.76
3.33,17.5,0.573,117,8.77
3.33,17.5,0.573,117,8.78
3.33,17.6,0.573,117,8.78
3.33,17.6,0.573,117,8.79
3.33,17.6,0.573,117,8.80
3.33,17.6,0.573,117,8.81
3.33,17.6,0.573,117,8.81
3.33,17.6,0.573,118,8.82
3.33,17.6,0.573,118,8.83
3.33,17.7,0.573,118,8.84
3.33,17.7,0.573,118,8.84
3.33,17.7,0.573,118,8.85
3.33,17.7,0.573,118,8.86
3.33,17.7,0.573,118,8.86
3.33,17.7,0.573,118,8.87
3.33,17.7,0.573,118,8.88
3.33,17.8,0.573,118,8.89
3.33,17.8,0.573,119,8.89
3.33,17.8,0.573,119,8.90
3.33,17.8,0.573,119,8.91
3.33,17.8,0.573,119,8.92
3.33,17.8,0.573,119,8.92
3.33,17.9,0.573,119,8.93
3.33,17.9,0.573,119,8.94
3.33,17.9,0.573,119,8.95
3.33,17.9,0.573,119,8.95
3.33,17.9,0.573,119,8.96
3.33,17.9,0.573,120,8.97
3.33,17.9,0.573,120,8.98
3.33,18.0,0.573,120,8.98
3.33,18.0,0.573,120,8.99
3.33,18.0,0.573,120,9.00
3.33,18.0,0.573,120,9.01
3.33,18.0,0.573,120,9.01
3.33,18.0,0.573,120,9.02
3.33,18.0,0.573,120,9.03
3.33,18.1,0.573,120,9.04
3.50,18.1,0.601,121,9.04
3.33,18.1,0.573,121,9.05
3.33,18.1,0.573,121,9.06
3.50,18.1,0.601,121,9.07
3.50,18.1,0.601,121,9.07
3.50,18.1,0.601,121,9.08
3.50,18.2,0.601,121,9.09
3.50,18.2,0.601,121,9.10
3.33,18.2,0.573,121,9.10
3.50,18.2,0.601,121,9.11
3.44,18.2,0.591,121,9.12
3.50,18.2,0.601,122,9.13
3.50,18.3,0.601,122,9.13
3.50,18.3,0.601,122,9.14
3.50,18.3,0.601,122,9.15
3.50,18.3,0.601,122,9.15
3.50,18.3,0.601,122,9.16
3.50,18.3,0.601,122,9.17
3.50,18.3,0.601,122,9.18
3.50,18.4,0.601,122,9.18
3.50,18.4,0.601,122,9.19
3.50,18.4,0.601,123,9.20
3.50,18.4,0.601,123,9.21
3.50,18.4,0.601,123,9.21
3.50,18.4,0.601,123,9.22
3.50,18.4,0.601,123,9.23
3.50,18.5,0.601,123,9.24
3.50,18.5,0.601,123,9.24
3.50,18.5,0.601,123,9.25
3.50,18.5,0.601,123,9.26
3.50,18.5,0.601,123,9.27
3.50,18.5,0.601,124,9.27
3.50,18.6,0.601,124,9.28
3.50,18.6,0.601,124,9.29
3.50,18.6,0.601,124,9.30
3.50,18.6,0.601,124,9.30
3.50,18.6,0.601,124,9.31
3.50,18.6,0.601,124,9.32
3.50,18.6,0.601,124,9.33
3.50,18.7,0.601,124,9.33
3.50,18.7,0.601,124,9.34
3.50,18.7,0.601,125,9.35
3.67,18.7,0.630,125,9.36
3.67,18.7,0.630,125,9.36
3.50,18.7,0.601,125,9.37
3.67,18.7,0.630,125,9.38
3.67,18.8,0.630,125,9.39
3.50,18.8,0.601,125,9.39
3.50,18.8,0.601,125,9.40
3.67,18.8,0.630,125,9.41
3.50,18.8,0.601,125,9.42
3.50,18.8,0.601,126,9.42
3.50,18.8,0.601,126,9.43
3.50,18.9,0.601,126,9.44
3.50,18.9,0.601,126,9.44
3.67,18.9,0.630,126,9.45
3.50,18.9,0.601,126,9.46
3.67,18.9,0.630,126,9.47
3.50,18.9,0.601,126,9.47
3.67,19.0,0.630,126,9.48
3.67,19.0,0.630,126,9.49
3.67,19.0,0.630,127,9.50
3.67,19.0,0.630,127,9.50
3.67,19.0,0.630,127,9.51
3.50,19.0,0.601,127,9.52
3.67,19.0,0.630,127,9.53
3.67,19.1,0.630,127,9.53
3.67,19.1,0.630,127,9.54
3.67,19.1,0.630,127,9.55
3.67,19.1,0.630,127,9.56
3.67,19.1,0.630,127,9.56
3.67,19.1,0.630,128,9.57
3.67,19.1,0.630,128,9.58
3.67,19.2,0.630,128,9.59
3.67,19.2,0.630,128,9.59
3.67,19.2,0.630,128,9.60
3.67,19.2,0.630,128,9.61
3.67,19.2,0.630,128,9.62
3.67,19.2,0.630,128,9.62
3.67,19.2,0.630,128,9.63
3.67,19.3,0.630,128,9.64
3.67,19.3,0.630,129,9.65
3.67,19.3,0.630,129,9.65
3.67,19.3,0.630,129,9.66
3.67,19.3,0.630,129,9.67
3.67,19.3,0.630,129,9.68
3.67,19.4,0.630,129,9.68
3.67,19.4,0.630,129,9.69
3.67,19.4,0.630,129,9.70
3.83,19.4,0.659,129,9.71
3.79,19.4,0.652,129,9.71
3.83,19.4,0.659,130,9.72
3.67,19.4,0.630,130,9.73
3.83,19.5,0.659,130,9.73
3.67,19.5,0.630,130,9.74
3.83,19.5,0.659,130,9.75
3.73,19.5,0.641,130,9.76
3.83,19.5,0.659,130,9.76
3.83,19.5,0.659,130,9.77
3.83,19.5,0.659,130,9.78
3.83,19.6,0.659,130,9.79
3.83,19.6,0.659,131,9.79
3.67,19.6,0.630,131,9.80
3.83,19.6,0.659,131,9.81
3.73,19.6,0.641,131,9.82
3.83,19.6,0.659,131,9.82
3.83,19.7,0.659,131,9.83
3.83,19.7,0.659,131,9.84
3.83,19.7,0.659,131,9.85
3.83,19.7,0.659,131,9.85
3.83,19.7,0.659,131,9.86
3.83,19.7,0.659,132,9.87
3.83,19.7,0.659,132,9.88
3.83,19.8,0.659,132,9.88
3.83,19.8,0.659,132,9.89
3.83,19.8,0.659,132,9.90
3.83,19.8,0.659,132,9.91
3.83,19.8,0.659,132,9.91
3.83,19.8,0.659,132,9.92
3.83,19.8,0.659,132,9.93
3.83,19.9,0.659,132,9.94
3.83,19.9,0.659,132,9.94
3.83,19.9,0.659,133,9.95
3.83,19.9,0.659,133,9.96
3.83,19.9,0.659,133,9.97
3.83,19.9,0.659,133,9.97
3.83,19.9,0.659,133,9.98
3.83,20.0,0.659,133,9.99
3.83,20.0,0.659,133,10.0
3.83,20.0,0.659,133,10.0
3.83,20.0,0.659,133,10.0
3.83,20.0,0.659,133,10.0
3.99,20.0,0.685,134,10.0
3.83,20.1,0.659,134,10.0
3.83,20.1,0.659,134,10.0
3.83,20.1,0.659,134,10.0
4.00,20.1,0.687,134,10.1
4.00,20.1,0.687,134,10.1
4.00,20.1,0.687,134,10.1
3.83,20.1,0.659,134,10.1
3.83,20.2,0.659,134,10.1
4.00,20.2,0.687,134,10.1
4.00,20.2,0.687,135,10.1
4.00,20.2,0.687,135,10.1
4.00,20.2,0.687,135,10.1
4.00,20.2,0.687,135,10.1
4.00,20.2,0.687,135,10.1
4.00,20.3,0.687,135,10.1
4.00,20.3,0.687,135,10.1
4.00,20.3,0.687,135,10.2
4.00,20.3,0.687,135,10.2
4.00,20.3,0.687,135,10.2
4.00,20.3,0.687,136,10.2
4.00,20.3,0.687,136,10.2
4.00,20.4,0.687,136,10.2
4.00,20.4,0.687,136,10.2
4.00,20.4,0.687,136,10.2
4.00,20.4,0.687,136,10.2
4.00,20.4,0.687,136,10.2
4.00,20.4,0.687,136,10.2
4.00,20.5,0.687,136,10.2
4.00,20.5,0.687,136,10.2
4.00,20.5,0.687,137,10.2
4.00,20.5,0.687,137,10.3
4.00,20.5,0.687,137,10.3
4.00,20.5,0.687,137,10.3
4.00,20.5,0.687,137,10.3
4.00,20.6,0.687,137,10.3
4.00,20.6,0.687,137,10.3
4.00,20.6,0.687,137,10.3
4.00,20.6,0.687,137,10.3
4.00,20.6,0.687,137,10.3
4.00,20.6,0.687,138,10.3
4.00,20.6,0.687,138,10.3
4.00,20.7,0.687,138,10.3
4.00,20.7,0.687,138,10.3
4.00,20.7,0.687,138,10.4
4.17,20.7,0.716,138,10.4
4.00,20.7,0.687,138,10.4
4.00,20.7,0.687,138,10.4
4.00,20.8,0.687,138,10.4
4.00,20.8,0.687,138,10.4
4.15,20.8,0.712,139,10.4
4.08,20.8,0.701,139,10.4
4.00,20.8,0.687,139,10.4
4.11,20.8,0.706,139,10.4
4.17,20.8,0.716,139,10.4
4.00,20.9,0.687,139,10.4
4.17,20.9,0.716,139,10.4
4.00,20.9,0.687,139,10.4
4.17,20.9,0.716,139,10.5
4.17,20.9,0.716,139,10.5
4.17,20.9,0.716,140,10.5
4.17,20.9,0.716,140,10.5
4.16,21.0,0.715,140,10.5
4.17,21.0,0.716,140,10.5
4.17,21.0,0.716,140,10.5
4.17,21.0,0.716,140,10.5
4.17,21.0,0.716,140,10.5
4.17,21.0,0.716,140,10.5
4.17,21.0,0.716,140,10.5
4.17,21.1,0.716,140,10.5
4.17,21.1,0.716,141,10.5
4.17,21.1,0.716,141,10.6
4.17,21.1,0.716,141,10.6
4.17,21.1,0.716,141,10.6
4.17,21.1,0.716,141,10.6
4.17,21.2,0.716,141,10.6
4.17,21.2,0.716,141,10.6
4.17,21.2,0.716,141,10.6
4.17,21.2,0.716,141,10.6
4.17,21.2,0.716,141,10.6
4.17,21.2,0.716,142,10.6
